,index,metric,country,value
6304,6538,electricity_from_oil,Rwanda,
6305,6539,electricity_from_oil,Samoa,
6306,6540,electricity_from_oil,San Marino,
6307,6541,electricity_from_oil,Sao Tome and Principe,
6308,6542,electricity_from_oil,Saudi Arabia,26.45305246
6309,6543,electricity_from_oil,Senegal,84.00507775
6310,6544,electricity_from_oil,Serbia,0.186724174
6311,6545,electricity_from_oil,Seychelles,
6312,6546,electricity_from_oil,Sierra Leone,
6313,6547,electricity_from_oil,Singapore,19.37819328
6314,6549,electricity_from_oil,Slovakia,2.071549774
6315,6550,electricity_from_oil,Slovenia,0.100546723
6316,6551,electricity_from_oil,Solomon Islands,
6317,6552,electricity_from_oil,Somalia,
6318,6553,electricity_from_oil,South Africa,0.075892995
6319,6554,electricity_from_oil,South Sudan,
6320,6555,electricity_from_oil,Spain,5.039566704
6321,6556,electricity_from_oil,Sri Lanka,50.24875622
6322,6557,electricity_from_oil,St. Kitts and Nevis,
6323,6558,electricity_from_oil,Saint Lucia,
6324,6561,electricity_from_oil,Sudan,23.51271437
6325,6562,electricity_from_oil,Suriname,
6326,6563,electricity_from_oil,Swaziland,
6327,6564,electricity_from_oil,Sweden,0.526441892
6328,6565,electricity_from_oil,Switzerland,0.08427949
6329,6566,electricity_from_oil,Syria,38.83331353
6330,6567,electricity_from_oil,Tajikistan,0
6331,6568,electricity_from_oil,Tanzania,9.542509327
6332,6569,electricity_from_oil,Thailand,1.321871134
6333,6570,electricity_from_oil,Timor-Leste,
6334,6571,electricity_from_oil,Togo,13.28125
6335,6572,electricity_from_oil,Tonga,
6336,6573,electricity_from_oil,Trinidad and Tobago,0.273597811
6337,6574,electricity_from_oil,Tunisia,0.060617082
6338,6575,electricity_from_oil,Turkey,0.394083516
6339,6576,electricity_from_oil,Turkmenistan,0
6340,6577,electricity_from_oil,Turks and Caicos Islands,
6341,6579,electricity_from_oil,Uganda,
6342,6580,electricity_from_oil,Ukraine,0.284692763
6343,6581,electricity_from_oil,United Arab Emirates,1.400082714
6344,6582,electricity_from_oil,United Kingdom,0.855505481
6345,6583,electricity_from_oil,United States,0.913506486
6346,6584,electricity_from_oil,Uruguay,27.07849961
6347,6585,electricity_from_oil,Uzbekistan,1.034351145
6348,6586,electricity_from_oil,Vanuatu,
6349,6587,electricity_from_oil,Venezuela,14.76250625
6350,6588,electricity_from_oil,Vietnam,2.839862517
6351,6590,electricity_from_oil,Palestine,
6352,6591,electricity_from_oil,Yemen,78.44938749
6353,6592,electricity_from_oil,Zambia,0.312527129
6354,6593,electricity_from_oil,Zimbabwe,0.458265139
6355,6594,electricity_from_oil,World,3.912799075
6356,6595,electricity_from_oil,Low income,
6357,6596,electricity_from_oil,Lower middle income,7.913953777
6358,6597,electricity_from_oil,Middle income,4.304029598
6359,6599,electricity_from_oil,High income,3.398746222
6360,6600,electricity_from_fossil,Afghanistan,
6361,6601,electricity_from_fossil,Albania,0.649194518
6362,6602,electricity_from_fossil,Algeria,99.01999063
6363,6603,electricity_from_fossil,American Samoa,
6364,6604,electricity_from_fossil,Andorra,
6365,6605,electricity_from_fossil,Angola,29.09219607
6366,6606,electricity_from_fossil,Antigua and Barbuda,
6367,6607,electricity_from_fossil,Argentina,69.05561345
6368,6608,electricity_from_fossil,Armenia,32.16689098
6369,6609,electricity_from_fossil,Aruba,
6370,6610,electricity_from_fossil,Australia,89.65563536
6371,6611,electricity_from_fossil,Austria,33.37990172
6372,6612,electricity_from_fossil,Azerbaijan,86.8138366
6373,6613,electricity_from_fossil,Bahamas,
6374,6614,electricity_from_fossil,Bahrain,100
6375,6615,electricity_from_fossil,Bangladesh,98.02504926
6376,6616,electricity_from_fossil,Barbados,
6377,6617,electricity_from_fossil,Belarus,99.48136646
6378,6618,electricity_from_fossil,Belgium,34.94404997
6379,6619,electricity_from_fossil,Belize,
6380,6620,electricity_from_fossil,Benin,99.35483871
6381,6621,electricity_from_fossil,Bermuda,
6382,6622,electricity_from_fossil,Bhutan,
6383,6623,electricity_from_fossil,Bolivia,65.78473473
6384,6624,electricity_from_fossil,Bosnia and Herzegovina,71.28926702
6385,6625,electricity_from_fossil,Botswana,100
6386,6626,electricity_from_fossil,Brazil,9.829677842
6387,6627,electricity_from_fossil,Brunei,99.94630872
6388,6628,electricity_from_fossil,Bulgaria,59.47464166
6389,6629,electricity_from_fossil,Burkina Faso,
6390,6630,electricity_from_fossil,Burundi,
6391,6631,electricity_from_fossil,Cambodia,93.54226021
6392,6632,electricity_from_fossil,Cameroon,24.98738011
6393,6633,electricity_from_fossil,Canada,22.73717571
6394,6634,electricity_from_fossil,Cape Verde,
6395,6635,electricity_from_fossil,Cayman Islands,
6396,6636,electricity_from_fossil,Central African Republic,
6397,6637,electricity_from_fossil,Chad,
6398,6639,electricity_from_fossil,Chile,60.40357311
6399,6640,electricity_from_fossil,China,81.0889631
6400,6641,electricity_from_fossil,Colombia,16.53471027
6401,6642,electricity_from_fossil,Comoros,
6402,6643,electricity_from_fossil,Dem. Rep. Congo,0.444444444
6403,6644,electricity_from_fossil,"Congo, Rep.",38.82443929
6404,6645,electricity_from_fossil,Costa Rica,8.777461351
6405,6646,electricity_from_fossil,Cote d'Ivoire,69.86391212
6406,6647,electricity_from_fossil,Croatia,55.6438049
6407,6648,electricity_from_fossil,Cuba,56.03603604
6408,6650,electricity_from_fossil,Cyprus,96.38871982
6409,6651,electricity_from_fossil,Czech Republic,59.01911121
6410,6652,electricity_from_fossil,Denmark,57.53782395
6411,6653,electricity_from_fossil,Djibouti,
6412,6654,electricity_from_fossil,Dominica,
6413,6655,electricity_from_fossil,Dominican Republic,89.25515853
6414,6656,electricity_from_fossil,Ecuador,44.44119938
6415,6657,electricity_from_fossil,Egypt,90.67316367
6416,6658,electricity_from_fossil,El Salvador,34.04548587
6417,6659,electricity_from_fossil,Equatorial Guinea,
6418,6660,electricity_from_fossil,Eritrea,99.40652819
6419,6661,electricity_from_fossil,Estonia,5.630962538
6420,6662,electricity_from_fossil,Ethiopia,0.583964646
6421,6663,electricity_from_fossil,Faroe Islands,
6422,6664,electricity_from_fossil,Fiji,
6423,6665,electricity_from_fossil,Finland,27.44246812
6424,6666,electricity_from_fossil,France,8.534560224
6425,6667,electricity_from_fossil,French Polynesia,
6426,6668,electricity_from_fossil,Gabon,58.72630044
6427,6669,electricity_from_fossil,Gambia,
6428,6670,electricity_from_fossil,Georgia,22.60153031
6429,6671,electricity_from_fossil,Germany,60.40087084
6430,6672,electricity_from_fossil,Ghana,24.33928571
6431,6673,electricity_from_fossil,Greece,86.04745488
6432,6674,electricity_from_fossil,Greenland,
6433,6675,electricity_from_fossil,Grenada,
6434,6676,electricity_from_fossil,Guam,
6435,6677,electricity_from_fossil,Guatemala,35.56257488
6436,6678,electricity_from_fossil,Guinea,
6437,6679,electricity_from_fossil,Guinea-Bissau,
6438,6680,electricity_from_fossil,Guyana,
6439,6681,electricity_from_fossil,Haiti,87.16861082
6440,6682,electricity_from_fossil,Honduras,53.2209591
6441,6683,electricity_from_fossil,Hong Kong,99.79543827
6442,6684,electricity_from_fossil,Hungary,48.56048197
6443,6685,electricity_from_fossil,Iceland,0.011620475
6444,6686,electricity_from_fossil,India,79.63232502
6445,6687,electricity_from_fossil,Indonesia,88.00209485
6446,6688,electricity_from_fossil,Iran,94.74113942
6447,6689,electricity_from_fossil,Iraq,75.1530236
6448,6690,electricity_from_fossil,Ireland,72.16074549
6449,6691,electricity_from_fossil,Isle of Man,
6450,6692,electricity_from_fossil,Israel,99.28618107
6451,6693,electricity_from_fossil,Italy,71.36984114
6452,6694,electricity_from_fossil,Jamaica,91.27347687
6453,6695,electricity_from_fossil,Japan,72.91317636
6454,6696,electricity_from_fossil,Jordan,99.54939578
6455,6697,electricity_from_fossil,Kazakhstan,90.89575682
6456,6698,electricity_from_fossil,Kenya,33.12701483
6457,6699,electricity_from_fossil,Kiribati,
6458,6700,electricity_from_fossil,Dem. Rep. Korea,31.34297306
6459,6701,electricity_from_fossil,Korea,68.62108285
6460,6702,electricity_from_fossil,Kosovo,98.18996725
6461,6703,electricity_from_fossil,Kuwait,100
6462,6704,electricity_from_fossil,Kyrgyzstan,6.72252276
6463,6705,electricity_from_fossil,Lao PDR,
6464,6706,electricity_from_fossil,Latvia,49.5077125
6465,6707,electricity_from_fossil,Lebanon,95.08096548
6466,6708,electricity_from_fossil,Lesotho,
6467,6709,electricity_from_fossil,Liberia,
6468,6710,electricity_from_fossil,Libya,100
6469,6711,electricity_from_fossil,Liechtenstein,
6470,6712,electricity_from_fossil,Lithuania,67.75788978
6471,6713,electricity_from_fossil,Luxembourg,88.37735849
6472,6714,electricity_from_fossil,Macao,
6473,6715,electricity_from_fossil,Macedonia,78.78384376
6474,6716,electricity_from_fossil,Madagascar,
6475,6717,electricity_from_fossil,Malawi,
6476,6718,electricity_from_fossil,Malaysia,93.28253723
6477,6719,electricity_from_fossil,Maldives,
6478,6720,electricity_from_fossil,Mali,
6479,6721,electricity_from_fossil,Malta,99.77127173
6480,6722,electricity_from_fossil,Marshall Islands,
6481,6723,electricity_from_fossil,Mauritania,
6482,6724,electricity_from_fossil,Mauritius,79.78762358
6483,6725,electricity_from_fossil,Mexico,80.7147179
6484,6726,electricity_from_fossil,Micronesia,
6485,6727,electricity_from_fossil,Moldova,93.91634981
6486,6728,electricity_from_fossil,Monaco,
6487,6729,electricity_from_fossil,Mongolia,100
6488,6730,electricity_from_fossil,Montenegro,54.6686747
6489,6731,electricity_from_fossil,Morocco,89.21058946
6490,6732,electricity_from_fossil,Mozambique,0.118835413
6491,6733,electricity_from_fossil,Myanmar,23.81434941
6492,6734,electricity_from_fossil,Namibia,1.818181818
6493,6735,electricity_from_fossil,Nepal,0.057273769
6494,6736,electricity_from_fossil,Netherlands,83.76531407
6495,6737,electricity_from_fossil,New Caledonia,
6496,6738,electricity_from_fossil,New Zealand,23.85696615
6497,6739,electricity_from_fossil,Nicaragua,66.0041841
6498,6740,electricity_from_fossil,Niger,100
6499,6741,electricity_from_fossil,Nigeria,78.23851446
6500,6742,electricity_from_fossil,Northern Mariana Islands,
6501,6743,electricity_from_fossil,Norway,3.365513967
6502,6744,electricity_from_fossil,Oman,100
6503,6745,electricity_from_fossil,Pakistan,64.47365654
6504,6746,electricity_from_fossil,Palau,
6505,6747,electricity_from_fossil,Panama,47.54995545
6506,6748,electricity_from_fossil,Papua New Guinea,
6507,6749,electricity_from_fossil,Paraguay,0.001735358
6508,6750,electricity_from_fossil,Peru,43.23993575
6509,6751,electricity_from_fossil,Philippines,71.31230485
6510,6752,electricity_from_fossil,Poland,91.86294584
6511,6753,electricity_from_fossil,Portugal,52.89855072
6512,6754,electricity_from_fossil,Puerto Rico,
6513,6755,electricity_from_fossil,Qatar,100
6514,6756,electricity_from_fossil,Romania,54.73797964
6515,6757,electricity_from_fossil,Russia,67.44589986
6516,6758,electricity_from_fossil,Rwanda,
6517,6759,electricity_from_fossil,Samoa,
6518,6760,electricity_from_fossil,San Marino,
6519,6761,electricity_from_fossil,Sao Tome and Principe,
6520,6762,electricity_from_fossil,Saudi Arabia,69.79050452
6521,6763,electricity_from_fossil,Senegal,86.03617899
6522,6764,electricity_from_fossil,Serbia,77.20650116
6523,6765,electricity_from_fossil,Seychelles,
6524,6766,electricity_from_fossil,Sierra Leone,
6525,6767,electricity_from_fossil,Singapore,97.36058267
6526,6769,electricity_from_fossil,Slovakia,27.48161765
6527,6770,electricity_from_fossil,Slovenia,36.52359706
6528,6771,electricity_from_fossil,Solomon Islands,
6529,6772,electricity_from_fossil,Somalia,
6530,6773,electricity_from_fossil,South Africa,93.88001972
6531,6774,electricity_from_fossil,South Sudan,
6532,6775,electricity_from_fossil,Spain,49.84890218
6533,6776,electricity_from_fossil,Sri Lanka,59.1525133
6534,6777,electricity_from_fossil,St. Kitts and Nevis,
6535,6778,electricity_from_fossil,Saint Lucia,
6536,6781,electricity_from_fossil,Sudan,23.51271437
6537,6782,electricity_from_fossil,Suriname,
6538,6783,electricity_from_fossil,Swaziland,
6539,6784,electricity_from_fossil,Sweden,2.483128569
6540,6785,electricity_from_fossil,Switzerland,1.649015679
6541,6786,electricity_from_fossil,Syria,92.19912083
6542,6787,electricity_from_fossil,Tajikistan,0.234018968
6543,6788,electricity_from_fossil,Tanzania,60.20027489
6544,6789,electricity_from_fossil,Thailand,91.9520998
6545,6790,electricity_from_fossil,Timor-Leste,
6546,6791,electricity_from_fossil,Togo,13.28125
6547,6792,electricity_from_fossil,Tonga,
6548,6793,electricity_from_fossil,Trinidad and Tobago,100
6549,6794,electricity_from_fossil,Tunisia,97.84809359
6550,6795,electricity_from_fossil,Turkey,74.61823159
6551,6796,electricity_from_fossil,Turkmenistan,100
6552,6797,electricity_from_fossil,Turks and Caicos Islands,
6553,6799,electricity_from_fossil,Uganda,
6554,6800,electricity_from_fossil,Ukraine,47.96124075
6555,6801,electricity_from_fossil,United Arab Emirates,100
6556,6802,electricity_from_fossil,United Kingdom,71.09615585
6557,6803,electricity_from_fossil,United States,68.41801635
6558,6804,electricity_from_fossil,Uruguay,27.95823666
6559,6805,electricity_from_fossil,Uzbekistan,80.45801527
6560,6806,electricity_from_fossil,Vanuatu,
6561,6807,electricity_from_fossil,Venezuela,29.0697773
6562,6808,electricity_from_fossil,Vietnam,61.00150016
6563,6810,electricity_from_fossil,Palestine,
6564,6811,electricity_from_fossil,Yemen,100
6565,6812,electricity_from_fossil,Zambia,0.312527129
6566,6813,electricity_from_fossil,Zimbabwe,42.68412439
6567,6814,electricity_from_fossil,World,66.97337466
6568,6815,electricity_from_fossil,Low income,
6569,6816,electricity_from_fossil,Lower middle income,73.57177806
6570,6817,electricity_from_fossil,Middle income,73.52040478
6571,6819,electricity_from_fossil,High income,61.16170839
6572,6820,electricity_from_other_renewables,Afghanistan,
6573,6821,electricity_from_other_renewables,Albania,0
6574,6822,electricity_from_other_renewables,Algeria,0
6575,6823,electricity_from_other_renewables,American Samoa,
6576,6824,electricity_from_other_renewables,Andorra,
6577,6825,electricity_from_other_renewables,Angola,0
6578,6826,electricity_from_other_renewables,Antigua and Barbuda,
6579,6827,electricity_from_other_renewables,Argentina,1.663386207
6580,6828,electricity_from_other_renewables,Armenia,0.040376851
6581,6829,electricity_from_other_renewables,Aruba,
6582,6830,electricity_from_other_renewables,Australia,3.727951542
6583,6831,electricity_from_other_renewables,Austria,10.64489193
6584,6832,electricity_from_other_renewables,Azerbaijan,0
6585,6833,electricity_from_other_renewables,Bahamas,
6586,6834,electricity_from_other_renewables,Bahrain,0
6587,6835,electricity_from_other_renewables,Bangladesh,0
6588,6836,electricity_from_other_renewables,Barbados,
6589,6837,electricity_from_other_renewables,Belarus,0.298136646
6590,6838,electricity_from_other_renewables,Belgium,9.191308646
6591,6839,electricity_from_other_renewables,Belize,
6592,6840,electricity_from_other_renewables,Benin,0.64516129
6593,6841,electricity_from_other_renewables,Bermuda,
6594,6842,electricity_from_other_renewables,Bhutan,
6595,6843,electricity_from_other_renewables,Bolivia,1.703837097
6596,6844,electricity_from_other_renewables,Bosnia and Herzegovina,0
6597,6845,electricity_from_other_renewables,Botswana,0
6598,6846,electricity_from_other_renewables,Brazil,6.570482382
6599,6847,electricity_from_other_renewables,Brunei,0.053691275
6600,6848,electricity_from_other_renewables,Bulgaria,2.035063871
6601,6849,electricity_from_other_renewables,Burkina Faso,
6602,6850,electricity_from_other_renewables,Burundi,
6603,6851,electricity_from_other_renewables,Cambodia,2.184235518
6604,6852,electricity_from_other_renewables,Cameroon,1.026417634
6605,6853,electricity_from_other_renewables,Canada,3.112049912
6606,6854,electricity_from_other_renewables,Cape Verde,
6607,6855,electricity_from_other_renewables,Cayman Islands,
6608,6856,electricity_from_other_renewables,Central African Republic,
6609,6857,electricity_from_other_renewables,Chad,
6610,6859,electricity_from_other_renewables,Chile,7.625583979
6611,6860,electricity_from_other_renewables,China,2.22265865
6612,6861,electricity_from_other_renewables,Colombia,3.343988198
6613,6862,electricity_from_other_renewables,Comoros,
6614,6863,electricity_from_other_renewables,Dem. Rep. Congo,0
6615,6864,electricity_from_other_renewables,"Congo, Rep.",0
6616,6865,electricity_from_other_renewables,Costa Rica,18.65337673
6617,6866,electricity_from_other_renewables,Cote d'Ivoire,1.049352353
6618,6867,electricity_from_other_renewables,Croatia,2.392076247
6619,6868,electricity_from_other_renewables,Cuba,2.668918919
6620,6870,electricity_from_other_renewables,Cyprus,3.611280179
6621,6871,electricity_from_other_renewables,Czech Republic,6.084503799
6622,6872,electricity_from_other_renewables,Denmark,40.2055125
6623,6873,electricity_from_other_renewables,Djibouti,
6624,6874,electricity_from_other_renewables,Dominica,
6625,6875,electricity_from_other_renewables,Dominican Republic,1.11348767
6626,6876,electricity_from_other_renewables,Ecuador,1.36779595
6627,6877,electricity_from_other_renewables,Egypt,1.109868747
6628,6878,electricity_from_other_renewables,El Salvador,31.30599586
6629,6879,electricity_from_other_renewables,Equatorial Guinea,
6630,6880,electricity_from_other_renewables,Eritrea,0.59347181
6631,6881,electricity_from_other_renewables,Estonia,8.911812611
6632,6882,electricity_from_other_renewables,Ethiopia,0.583964646
6633,6883,electricity_from_other_renewables,Faroe Islands,
6634,6884,electricity_from_other_renewables,Fiji,
6635,6885,electricity_from_other_renewables,Finland,15.92928784
6636,6886,electricity_from_other_renewables,France,3.55756443
6637,6887,electricity_from_other_renewables,French Polynesia,
6638,6888,electricity_from_other_renewables,Gabon,0.437530384
6639,6889,electricity_from_other_renewables,Gambia,
6640,6890,electricity_from_other_renewables,Georgia,0
6641,6891,electricity_from_other_renewables,Germany,17.47317317
6642,6892,electricity_from_other_renewables,Ghana,0
6643,6893,electricity_from_other_renewables,Greece,6.983032515
6644,6894,electricity_from_other_renewables,Greenland,
6645,6895,electricity_from_other_renewables,Grenada,
6646,6896,electricity_from_other_renewables,Guam,
6647,6897,electricity_from_other_renewables,Guatemala,18.95218386
